cpdID,cpdName,feature,ion,purpose,IonID,Commentsformanualrevision,rt,rt_minutes,mz,mzMin,mzMax,rtMin,rtMax,Monoisotopic_mass,chemicalFormula,measuredMZ,ppmError,npcStandardID,npcFeatureID,sn1,sn2,logPALOGPS,logPChemAxon,logPRDKit,HMDBClass,HMDBSubClass,HMDBDirectParent,HMDBID,LmapsCategory,LmapsMainclass,LMapsSubclass,LMapsID,KEGGPathway,KEGGID,chemspiderID,PubChemID,IUPAC,CAS,ChEBIID,InChI,InChIKey,confidenceScore,MSIAnnotationLevel,complexityScore,urine,plasma,serum,breastMilk,gastric,dueodenal,faecal,liver,originalMatrix,annotatedBy,validationFiles,ISOriginalFiles
LPOS-0142,PC(16:0/22:6),1,[M+H]+,primary,LPOS-0142.1,na,350.34,5.839,806.5694316,806.5573331,806.5815302,335.34,365.34,805.5621552,C46H80NO8P,806.5697286,0.368264248,NPCLIPSTD0027,PLPOS-01470,16_0,22_6,na,na,na,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,na,Glycerophospholipids [GP],Glycerophosphocholines [GP01],Diacylglycerophosphocholines [GP0101],na,na,C00157,na,na,na,na,16110,na,na,2A,1,2,X,,,,,,,Plasma,SC/PAV/GGDG,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0143,PC(16:1/18:2),1,[M+H]+,primary,LPOS-0143.1,na,328.44,5.474,756.5537815,756.5424332,756.5651299,313.44,343.44,755.5465051,C42H78NO8P,756.5534514,0.436421566,na,PLPOS-01171,16_1,18_2,na,na,na,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,na,Glycerophospholipids [GP],Glycerophosphocholines [GP01],Diacylglycerophosphocholines [GP0101],na,na,C00157,na,na,na,na,16110,na,na,4A,2,4,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0144,PC(16:1/20:4),1,[M+H]+,primary,LPOS-0144.1,na,327.72,5.462,780.5537815,780.5420732,780.5654899,312.72,342.72,779.5465051,C44H78NO8P,780.5533523,0.549948775,na,PLPOS-01166,16_1,20_4,na,na,na,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,na,Glycerophospholipids [GP],Glycerophosphocholines [GP01],Diacylglycerophosphocholines [GP0101],na,na,C00157,na,na,na,na,16110,na,na,4A,2,7,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0145,PC(18:0/18:0),1,[M+H]+,primary,LPOS-0145.1,na,460.08,7.668,790.6320319,790.6201724,790.6438913,445.08,475.08,789.6247554,C44H88NO8P,790.6328099,0.984037051,NPCLIPSTD0128,PLPOS-03157,18_0,18_0,5.92,9.89,1.3482,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,HMDB0008036,Glycerophospholipids [GP],Glycerophosphocholines [GP01],Diacylglycerophosphocholines [GP0101],LMGP01010006,na,C00157,85005,94190,"(2-{[(2R)-2,3-bis(octadecanoyloxy)propyl phosphonato]oxy}ethyl)trimethylazanium",na,83718,"InChI=1S/C44H88NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h42H,6-41H2,1-5H3/t42-/m1/s1",NRJAVPSFFCBXDT-HUESYALOSA-N,2A,1,3,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0146,PC(18:0/18:1),1,[M+H]+,primary,LPOS-0146.1,na,432.54,7.209,788.6163818,788.6045526,788.628211,417.54,447.54,787.6091054,C44H86NO8P,788.6172086,1.048459992,NPCLIPSTD0030,PLPOS-02841,18_0,18_1,na,na,na,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,na,Glycerophospholipids [GP],Glycerophosphocholines [GP01],Diacylglycerophosphocholines [GP0101],na,na,C00157,na,na,na,na,16110,na,na,2A,1,3,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0147,PC(18:0/18:2),1,[M+H]+,primary,LPOS-0147.1,na,403.5,6.725,786.6007317,786.5889327,786.6125308,388.5,418.5,785.5934553,C44H84NO8P,786.6018445,1.414595319,NPCLIPSTD0031,PLPOS-02445,18_0,18_2,na,na,na,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,na,Glycerophospholipids [GP],Glycerophosphocholines [GP01],Diacylglycerophosphocholines [GP0101],na,na,C00157,na,na,na,na,16110,na,na,2A,1,3,X,,,,,,,Plasma,SC/GGDG,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0148,PC(18:0/20:3),1,[M+H]+,primary,LPOS-0148.1,na,414.78,6.913,812.6163818,812.6041926,812.628571,399.78,429.78,811.6091054,C46H86NO8P,812.6173292,1.165895622,na,PLPOS-02617,18_0,20_3,na,na,na,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,na,Glycerophospholipids [GP],Glycerophosphocholines [GP01],Diacylglycerophosphocholines [GP0101],na,na,C00157,na,na,na,na,16110,na,na,4A,2,2,X,,,,,,,Plasma,SC/PAV,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0149,PC(18:0/20:4),1,[M+H]+,primary,LPOS-0149.1,na,402.6,6.71,810.6007317,810.5885727,810.6128908,387.6,417.6,809.5934553,C46H84NO8P,810.6017767,1.289073517,NPCLIPSTD0032,PLPOS-02421,18_0,20_4,na,na,na,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,na,Glycerophospholipids [GP],Glycerophosphocholines [GP01],Diacylglycerophosphocholines [GP0101],na,na,C00157,na,na,na,na,16110,na,na,2A,1,2,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0150,PC(18:0/22:4),1,[M+H]+,primary,LPOS-0150.1,na,427.5,7.125,838.6320319,838.6194524,838.6446113,412.5,442.5,837.6247554,C48H88NO8P,838.6318652,0.198751747,na,PLPOS-02770,18_0,22_4,na,na,na,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,na,Glycerophospholipids [GP],Glycerophosphocholines [GP01],Diacylglycerophosphocholines [GP0101],na,na,C00157,na,na,na,na,16110,na,na,4A,2,2,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0151,PC(18:0/22:5),1,[M+H]+,primary,LPOS-0151.1,na,417.84,6.964,836.6163818,836.6038326,836.628931,402.84,432.84,835.6091054,C48H86NO8P,836.6168081,0.509583099,na,PLPOS-02651,18_0,22_5,na,na,na,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,na,Glycerophospholipids [GP],Glycerophosphocholines [GP01],Diacylglycerophosphocholines [GP0101],na,na,C00157,na,na,na,na,16110,na,na,4A,2,4,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0152,PC(18:0/22:6),1,[M+H]+,primary,LPOS-0152.1,na,391.38,6.523,834.6007317,834.5882127,834.6132508,376.38,406.38,833.5934553,C48H84NO8P,834.6008573,0.150424086,NPCLIPSTD0033,PLPOS-02203,18_0,22_6,na,na,na,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,na,Glycerophospholipids [GP],Glycerophosphocholines [GP01],Diacylglycerophosphocholines [GP0101],na,na,C00157,na,na,na,na,16110,na,na,2A,1,1,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0153,PC(18:1/18:2),1,[M+H]+,primary,LPOS-0153.1,na,370.26,6.171,784.5850817,784.5733129,784.5968505,355.26,385.26,783.5778052,C44H82NO8P,784.5856795,0.761964677,na,PLPOS-01797,18_1,18_2,na,na,na,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,na,Glycerophospholipids [GP],Glycerophosphocholines [GP01],Diacylglycerophosphocholines [GP0101],na,na,C00157,na,na,na,na,16110,na,na,4A,2,3,X,,,,,,,Plasma,SC/PAV/GGDG,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0154,PC(18:1/20:3),1,[M+H]+,primary,LPOS-0154.1,na,382.74,6.379,810.6007317,810.5885727,810.6128908,367.74,397.74,809.5934553,C46H84NO8P,810.598589,2.6433523,na,PLPOS-01996,18_1,20_3,na,na,na,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,na,Glycerophospholipids [GP],Glycerophosphocholines [GP01],Diacylglycerophosphocholines [GP0101],na,na,C00157,na,na,na,na,16110,na,na,4A,2,7,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0155,PC(18:1/20:4),1,[M+H]+,primary,LPOS-0155.1,na,369.6,6.16,808.5850817,808.5729529,808.5972105,354.6,384.6,807.5778052,C46H82NO8P,808.5852892,0.256713001,na,PLPOS-01758,18_1,20_4,na,na,na,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,na,Glycerophospholipids [GP],Glycerophosphocholines [GP01],Diacylglycerophosphocholines [GP0101],na,na,C00157,na,na,na,na,16110,na,na,4A,2,5,X,,,,,,,Plasma,SC/GGDG,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0156,PC(18:2/18:2),1,[M+H]+,primary,LPOS-0156.1,na,338.28,5.638,782.5694316,782.5576931,782.5811702,323.28,353.28,781.5621552,C44H80NO8P,782.5693502,0.104080641,na,PLPOS-01283,18_2,18_2,na,na,na,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,na,Glycerophospholipids [GP],Glycerophosphocholines [GP01],Diacylglycerophosphocholines [GP0101],na,na,C00157,na,na,na,na,16110,na,na,4A,2,2,X,,,,,,,Plasma,SC/PAV/GGDG,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0157,PC(18:2/20:4),1,[M+H]+,primary,LPOS-0157.1,na,337.62,5.627,806.5694316,806.5573331,806.5815302,322.62,352.62,805.5621552,C46H80NO8P,806.5690021,0.532499771,na,PLPOS-01265,18_2,20_4,na,na,na,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,na,Glycerophospholipids [GP],Glycerophosphocholines [GP01],Diacylglycerophosphocholines [GP0101],na,na,C00157,na,na,na,na,16110,na,na,4A,2,2,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0158,PC(32:1); PC(14:0/18:1) | PC(16:0/16:1),1,[M+H]+,primary,LPOS-0158.1,na,352.2,5.87,732.5537815,732.5427932,732.5647699,337.2,367.2,731.5465051,C40H78NO8P,732.5540684,0.391576489,na,PLPOS-01510,na,na,na,na,na,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,na,Glycerophospholipids [GP],Glycerophosphocholines [GP01],Diacylglycerophosphocholines [GP0101],na,na,C00157,na,na,na,na,16110,na,na,4A,2,2,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0159,PC(34:0); PC(18:0/16:0) | PC(16:0/18:0),1,[M+H]+,primary,LPOS-0159.1,na,423.24,7.054,762.6007317,762.5892927,762.6121708,408.24,438.24,761.5934553,C42H84NO8P,762.600993,0.342616368,na,PLPOS-02708,na,na,na,na,na,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,na,Glycerophospholipids [GP],Glycerophosphocholines [GP01],Diacylglycerophosphocholines [GP0101],na,na,C00157,na,na,na,na,16110,na,na,4A,2,2,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0160,PC(36:1); PC(16:0/20:1) | PC(18:0/18:1),1,[M+H]+,primary,LPOS-0160.1,na,428.1,7.135,788.6163818,788.6045526,788.628211,413.1,443.1,787.6091054,C44H86NO8P,788.6165664,0.234092728,na,PLPOS-02785,na,na,na,na,na,Glycerophospholipids,Glycerophosphocholines,Phosphatidylcholines,na,Glycerophospholipids [GP],Glycerophosphocholines [GP01],Diacylglycerophosphocholines [GP0101],na,na,C00157,na,na,na,na,16110,na,na,4A,2,3,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0161,PC(O-16:0/16:0),1,[M+H]+,primary,LPOS-0161.1,na,408.36,6.806,720.5901671,720.5793582,720.6009759,393.36,423.36,719.5828906,C40H82NO7P,720.5905689,0.557605423,na,PLPOS-02514,16_0,16_0,na,na,0.9992,Glycerophospholipids,Glycerophosphocholines,"1-alkyl,2-acylglycero-3-phosphocholines",na,Glycerophospholipids [GP],Glycerophosphocholines [GP01],"1-alkyl,2-acylglycerophosphocholines [GP0102]",LMGP01020029,na,C05212,128719,145911,(2R)-3-(Hexadecyloxy)-2-(palmitoyloxy)propyl 2-(trimethylammonio)ethyl phosphate,na,72744,"InChI=1S/C40H82NO7P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-35-45-37-39(38-47-49(43,44)46-36-34-41(3,4)5)48-40(42)33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h39H,6-38H2,1-5H3/t39-/m1/s1",WOTHHEHCEYHCFE-LDLOPFEMSA-N,4A,2,1,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0162,PC(O-16:0/18:1),1,[M+H]+,primary,LPOS-0162.1,na,418.02,6.967,746.6058171,746.594618,746.6170162,403.02,433.02,745.5985407,C42H84NO7P,746.6062801,0.620062777,NPCLIPSTD0176,PLPOS-02659,16_0,18_1,na,na,na,Glycerophospholipids,Glycerophosphocholines,"1-alkyl,2-acylglycero-3-phosphocholines",na,Glycerophospholipids [GP],Glycerophosphocholines [GP01],"1-alkyl,2-acylglycerophosphocholines [GP0102]",na,na,C05212,na,na,na,na,36702,na,na,2A,1,2,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0163,PC(O-16:0/18:2),1,[M+H]+,primary,LPOS-0163.1,na,387,6.45,744.5901671,744.5789982,744.6013359,372,402,743.5828906,C42H82NO7P,744.5903436,0.237095234,na,PLPOS-02104,16_0,18_2,na,na,na,Glycerophospholipids,Glycerophosphocholines,"1-alkyl,2-acylglycero-3-phosphocholines",na,Glycerophospholipids [GP],Glycerophosphocholines [GP01],"1-alkyl,2-acylglycerophosphocholines [GP0102]",na,na,C05212,na,na,na,na,36702,na,na,4A,2,3,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0164,PC(O-18:0/16:0),1,[M+H]+,primary,LPOS-0164.1,na,448.02,7.467,748.6214672,748.6102379,748.6326965,433.02,463.02,747.6141907,C42H86NO7P,748.6213559,0.148673203,na,PLPOS-03046,18_0,16_0,5.96,9.38,1.2874,Glycerophospholipids,Glycerophosphocholines,"1-alkyl,2-acylglycero-3-phosphocholines",HMDB0013405,Glycerophospholipids [GP],Glycerophosphocholines [GP01],"1-alkyl,2-acylglycerophosphocholines [GP0102]",LMGP01020086,na,C05212,9977836,24779323,(2-{[(2R)-3-(hexadecyloxy)-2-(octadecanoyloxy)propyl phosphonato]oxy}ethyl)trimethylazanium,na,75290,"InChI=1S/C42H86NO7P/c1-6-8-10-12-14-16-18-20-21-22-24-26-28-30-32-34-37-47-39-41(40-49-51(45,46)48-38-36-43(3,4)5)50-42(44)35-33-31-29-27-25-23-19-17-15-13-11-9-7-2/h41H,6-40H2,1-5H3/t41-/m1/s1",GTFLTTXDLGEBAI-VQJSHJPSSA-N,4A,2,2,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0165,PC(O-18:1/18:1) and/or PC(P-18:0/18:1),1,[M+H]+,primary,LPOS-0165.1,na,453.18,7.553,772.6214672,772.6098779,772.6330565,438.18,468.18,771.6141907,C44H86NO7P,772.6214255,0.0539095,NPCLIPSTD0044,PLPOS-03101,na,na,na,na,na,Glycerophospholipids,Glycerophosphocholines,na,na,Glycerophospholipids [GP],Glycerophosphocholines [GP01],na,na,na,na,na,na,na,na,na,na,na,2A,1,4,X,,,,,,,Plasma,SC,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
LPOS-0166,PE(16:0/18:2),1,[M+H]+,primary,LPOS-0166.1,na,371.28,6.188,716.5224814,716.5117336,716.5332293,356.28,386.28,715.515205,C39H74NO8P,716.5250139,3.534394849,NPCLIPSTD0264,PLPOS-01817,16_0,18_2,na,na,na,Glycerophospholipids,Glycerophosphoethanolamines,Phosphatidylethanolamines,na,Glycerophospholipids [GP],Glycerophosphoethanolamines [GP02],Diacylglycerophosphoethanolamines [GP0201],na,na,C00350,na,na,na,na,16038,na,na,2A,1,1,X,,,,,,,Plasma,SC/GGDG,AIRWAVE2_LPOS_ToF05_P8W11_LTR;AIRWAVE2_LPOS_ToF05_P8W23_LTR;AIRWAVE2_LPOS_ToF05_P8W35_LTR;AIRWAVE2_LPOS_ToF05_P8W12_SR;AIRWAVE2_LPOS_ToF05_P8W24_SR;AIRWAVE2_LPOS_ToF05_P8W36_SR,,
